,Stock Name,Number of Feartures Selected,Train R^2,Train Correlation,Train MAE,Train Directional Accuracy,Test R^2,Test Correlation,Test MAE,Test Directional Accuracy,EBITDA,2 EARN_FOR_COMMON,Management - Balancesheet Net Debt To Equity - Average,Management - Capital Discipline  Avg ( delta Earn For Common/delta Capital Employed),Strategy Filter EBITDA CAGR, Debt To Equity Avg,Nasdaq Composite CCMP Index Last Price,Topix Japan TPX Index Last Price,Japan OEJPDGBO Index Last Price,China CNMSM2 Index Last Price,1D Japanese Yen USDJPY Curncy Last Price,1D Swiss Franc USDCHF Curncy Last Price,1D Indian Rupee USDINR Curncy Last Price,1D Crude Palm Oil KO3 Comdty Last Price,1D Hibor HIHD03M Index Last Price,1D ECB ECMSM2 Index Last Price,1D S&P 500 SPX Index BEst EPS,1D S&P500 SPX Index BEst P/E Ratio,1D  SHASHR Index PE_RATIO,1D  SHASHR Index PX_TO_SALES_RATIO,1D  SPX Index PX_TO_SALES_RATIO,2D EU EUCCEMU Index Last Price,2D China CNCPIYOY Index Last Price,2D Swiss Franc USDCHF Curncy Last Price,2D Hong Kong China enterprises index HSCEI Index Last Price,2D Korea KOSPI Index Last Price,2D Germany Govt 10yr bond yield GDBR10 Index Last Price,2D US M2 Index Last Price,2D S&P 500 SPX Index Index Est Earnings Next Year,2D S&P500 SPX Index BEst P/E Ratio,2D  SHASHR Index PE_RATIO,2D  SHASHR Index PX_TO_BOOK_RATIO,2D  SPX Index PX_LAST,2D  SPX Index IDX_EST_EARNINGS_NXT_YR
10,CMCSA UW Equity,8,0.4587611260296599,0.6773190725423724,0.0426145118512807,76.11940298507463,0.380355026312983,0.6415736291131849,0.0498967636614427,72.41379310344827,0.0,0.0,0.0,0.19295444425220007,0.0,0.0,-0.05279560613953758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04508952011868266,0.04663011430202096,0.0,-0.01660229185450031,0.0,0.0,0.0,0.0186849960024544,0.0,0.0,0.0,0.0,-0.02272088486362462,0.0,0.0,0.0,0.0,0.0
11,COP UN Equity,2,0.11081971687645709,0.3328959550316841,0.05354276869168353,66.25,0.14491624768716438,0.47908659522037617,0.0494232715143938,65.71428571428571,0.0,0.0,0.0,-0.2083245702431999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022101707297650937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,COST UW Equity,7,0.38329405839859965,0.6191074691833397,0.05389294756415187,71.42857142857143,0.18576367432434704,0.49445706643388554,0.04620261698897521,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02141351107538742,0.052939835358026016,0.0,-0.011017513969575569,0.0,0.0,0.0,0.0,0.0,0.0,0.013932793722903463,0.0,-0.01859625997928507,-0.025958476245594202,0.0,0.0,0.02696344929643485,0.0
13,CSCO UW Equity,9,0.5147216979061486,0.7174410762607261,0.06985094377151545,72.44897959183673,0.41563869057381087,0.6451039875821131,0.08623525388050507,76.19047619047619,0.0,0.0,0.0,0.0,-0.07443423823187141,-4.252323107257469,0.0,0.0,0.0,-0.23438459954602361,0.0,0.0,0.0,0.0,0.011677688938394359,0.0,0.05625370069135031,0.08911793039628671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023039118618690683,0.0,-0.02474704853598207,0.0,0.0,0.0,0.0
14,CVS UN Equity,2,0.16267900888752984,0.40333485949956044,0.05622720281077341,71.73913043478261,0.1389890037054048,0.40995748374403457,0.05202372507687312,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017761798649577668,0.03451450585676191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,CVX UN Equity,6,0.27192585995679697,0.5214651090502574,0.039608828824199666,74.19354838709677,-1.196185284616134,-0.011488342337062295,0.05676582459282502,72.5,0.0,0.0,0.0,0.12477200791855975,0.0,0.0,0.0,0.0,0.012566881161120046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017488453208693803,0.030975774254964863,0.03986408912504719,-0.009274315658460314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,D UN Equity,6,0.23929117523348686,0.48917397235900345,0.040068232772540374,69.1358024691358,0.24791301239251695,0.5291801655215799,0.04609236914337423,63.888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.01423111164854849,0.0,0.0,0.0,0.0,-0.018022008731251225,0.0,0.0,0.0,0.0,0.0,0.021189547442355933,0.0,0.0,0.0,0.0,0.0,0.01907776161093101,0.0,0.0,0.0,0.0,0.0,-0.013893838554850296,0.009586410878990361,0.0,0.0,0.0
17,DHR UN Equity,8,0.5170374305323838,0.7190531486144706,0.04260067886845691,74.0,0.12926223622267052,0.4810604103000594,0.060437635423977405,63.63636363636363,0.07198229060177341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009895676734268149,0.0,0.0,0.0,0.0,0.0,0.017487507842293235,0.06073734289702297,0.0,0.0,0.0,0.0,0.0,0.019775407631826676,0.0,0.0,0.0,0.0,-0.03256648652485991,-0.03852770104628458,0.0,0.0,0.018639590726702026,0.0
18,DIS UN Equity,5,0.34146013147797327,0.5843459005400594,0.056562267422240464,71.875,0.05960362089149951,0.549337522034426,0.04443854970619196,71.42857142857143,0.0,0.0,-2.8578171862680444,0.0,0.0,2.9501342900719445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033810793711768386,0.06748473671694394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035340232708903636,0.0,0.0,0.0,0.0
19,DUK UN Equity,6,0.2772434935573791,0.5265391662140424,0.04800133939007253,67.77777777777779,0.06954136869701522,0.3293287780726091,0.04819400868294486,53.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.03506034738039838,-0.025870133800213867,0.031993230047371805,-0.0491263179866466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032050699726836544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01578726511915158,0.0,0.0,0.0,0.0
20,EOG UN Equity,6,0.2840619220101609,0.5329745979032783,0.07839656810324677,59.523809523809526,0.034356477483408976,0.32875405105127736,0.06825122216078094,66.66666666666666,0.0,0.0,0.0,-0.11485842474105971,0.0,0.0,0.022892364208150932,0.0,0.0,0.0,0.0,-0.025413582487253412,0.0,0.0,0.0,0.0,0.03177807916353044,0.043559345103047986,0.0,0.020007616046795823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,GE UN Equity,10,0.6278672990576704,0.7923807790814152,0.03410513954591436,72.44897959183673,-0.004076083612479131,0.42855772805887227,0.044226942112765774,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014134422208368101,0.0,0.0,0.0,0.0,0.016078747019704312,0.0,0.03931900768949881,0.0534358881652254,0.013428172331863742,0.0,-0.0138301278057132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011396730472829969,-0.007996370228786612,0.0,0.0,0.027240927688767486,0.0006459529706525322
22,HD UN Equity,8,0.5200346823407178,0.721134302568334,0.05199731754835577,73.0,0.11941047669367633,0.5412978471148668,0.05381964789188476,70.45454545454545,0.0,0.0,0.403324617088652,0.0,0.0,0.0,0.0,0.0,0.0,-0.02400220949981281,0.0,0.0,0.0,0.0,0.0214910671145138,0.0,0.03793247999684657,0.06241323692713863,0.0,0.0,0.0,0.001777253730760362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026359960369318928,0.0
23,HON UN Equity,6,0.47027393266658846,0.6857652168684183,0.05904519790063246,71.27659574468085,0.2998985743059267,0.5756969610268353,0.06484377918171788,70.73170731707317,0.0,0.0,-10.265295289562617,0.0,0.0,10.42119387495131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03969820616137043,0.07222572016172699,0.0,0.010577757794349479,-0.04163619874045682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,IBM UN Equity,7,0.47449642841045414,0.6888370114986959,0.04811047533713246,71.56862745098039,0.06407434378955879,0.4159853628007341,0.0642580052493583,65.9090909090909,0.0,-0.021416770900213798,-3.9149914177166703,0.0,0.0,4.054396991391214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025695163198939754,0.06472528077887024,0.0029906991348329437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003074109328276406,0.0,0.0,0.0
25,INTC UW Equity,10,0.4802505684453865,0.6930011316335541,0.06957711168012558,76.0,0.44676989025112057,0.7053232970287374,0.06964455841841653,84.0909090909091,0.0,0.0,0.0,0.0,-0.04395980181167302,0.0,0.0,0.0,0.0,0.0,0.0221312339347149,0.0,0.0,-0.024972049663413015,0.0,-0.03376994067776829,0.04082538977696769,0.09962389877536591,-0.02992042551111262,0.0,0.0,0.0,0.0,0.0,-0.021731212913384666,0.0,0.0,0.0,0.0,0.0,-0.036776595814688666,0.052247063207357045,0.0,0.0
26,JNJ UN Equity,7,0.27240163255321814,0.5219210980150335,0.03853730454438674,61.76470588235294,0.0710543564330367,0.3792541149440281,0.03578371420445923,62.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009468296602022901,0.0,-0.014413404683716031,0.0,0.0,0.0,0.0,0.012762597204576636,0.02470875830372565,0.0,0.015137058579029885,-0.017451547011983384,0.0,0.0,0.01854795626106852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,KO UN Equity,3,0.18408054984646205,0.4290460929159734,0.04730137008441829,70.52631578947368,0.2527654810663723,0.5069987354242144,0.050143853477000865,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013817565062336444,0.03407808243293948,0.0,0.0,-0.012914185099979261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,LLY UN Equity,3,0.11310432717440166,0.33630986779219196,0.04905899062157301,56.81818181818182,0.1745555644296407,0.5060986559625112,0.06561660771712378,65.78947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014688320350437835,0.0,0.013270310887187522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009968517944559545,0.0,0.0,0.0,0.0,0.0,0.0
29,LOW UN Equity,8,0.42694163048869693,0.6534077061748637,0.06325375279074338,68.62745098039215,0.31575591718299434,0.5710858882345394,0.06187361253426949,73.33333333333333,0.0,0.0,0.0,1.689057137731968,0.0,-3.5655868630410605,0.0,-0.04136521044746146,0.0,-0.1866511617256679,0.0,0.0,0.0,0.0,0.024294912502050247,0.0,0.03584419389932656,0.05636895580829659,-0.017483716448524082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MCD UN Equity,3,0.29496557548229496,0.5431073332982118,0.05148515342150286,65.3061224489796,0.10883877201239933,0.4865163425963251,0.05263556110856901,69.04761904761905,0.0,0.0,0.0,-0.23978290173239658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03898186765749353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013786468765201223,0.0,0.0
31,MDT UN Equity,7,0.2790176692548927,0.5282212313556627,0.04935924556400265,62.62626262626263,0.11735402658150518,0.4513727482758632,0.049290988103331525,69.76744186046511,0.0,0.0,-0.12160187730215369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017989118640853893,0.03798494266521888,0.0,0.011218350507366559,0.0,0.0,0.0,0.0,-0.018547443744164265,0.0,0.014054628555472942,0.0,0.0,-0.028324386968275776,0.0,0.0,0.0,0.0
32,MMM UN Equity,3,0.3079947652632522,0.554972760829982,0.03659175227304441,72.54901960784314,0.009627466861953593,0.2605311485865002,0.05469111101112014,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01983997432905677,0.03145246337648967,0.0,0.01196310950854234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,MO UN Equity,1,0.07074018836693707,0.2659702772246125,0.06485572470340757,60.78431372549019,-0.06928959898265874,0.11993372776999853,0.05637526303607728,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025166965680026954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,MRK UN Equity,3,0.15713257390601487,0.396399512999215,0.060759476817385014,58.620689655172406,0.00930533223368979,0.2149509695867181,0.06852026147814916,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04941744528504228,0.0,0.0,0.021686553381106966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02117476245185561,0.0,0.0,0.0,0.0,0.0,0.0
35,MSFT UW Equity,10,0.5700932758769452,0.7550452144586739,0.0521739771859152,71.0,0.2722729717064284,0.5401388331685936,0.07661148655286827,70.45454545454545,0.0,0.0,18.6800298467806,0.0,0.0,-19.375455285627055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01598728412076913,0.0,0.0,0.03773528304523856,0.06435061810632571,-0.03594021616286947,0.0,-0.02722513681765799,0.0,0.0,0.0,0.0,0.0,0.0,-0.01984156297012712,0.0,0.0,-0.026865273910529407,0.03711143120436147,0.0,0.0
36,NEE UN Equity,6,0.24713944256994969,0.4971312126289697,0.039341621864873305,63.0,-0.06984330833947494,0.31644137806028305,0.04281681165461047,56.81818181818182,0.0,0.0,0.0,-0.022821266427873386,0.0,0.0,0.004704395725000462,0.0,0.0,0.0,0.0,-0.008297837282393286,-0.013921621765099132,0.0,0.0,0.0,0.0,0.01579899232576759,0.0,0.013104733728681687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NKE UN Equity,8,0.3055002069829167,0.5527207314575027,0.05612850930227652,70.40816326530613,-0.06804428228760151,0.3514531148403007,0.07727748484651037,59.523809523809526,0.0,0.0,0.0,-0.11381280793791955,0.0,0.4514264054183929,0.02084038079242749,0.0,0.0,0.03209552124746435,0.0,0.0,0.0,0.0,0.0,0.0,0.010386246765848255,0.03040094986916212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019338289892126267,0.022964767366948892,0.0
38,NVDA UW Equity,8,0.5150664033145409,0.7176812686106141,0.10701966516880539,77.14285714285715,0.34863065805219784,0.6284533720868299,0.1702634241585752,67.74193548387096,-1.3608742520348684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05577991712042156,0.12416408547071542,-0.04695335246929003,0.0,0.0,-0.02649781441693146,0.042539362973380075,0.0,0.0,0.0,0.0,-0.04365901000851016,0.0,0.0,0.0,0.0,0.0,0.0
39,PFE UN Equity,7,0.33982221948759816,0.5829427240197772,0.04761766779392403,66.66666666666666,0.14202433704744932,0.3981530475228985,0.04910288307869031,71.42857142857143,-0.015379885866172725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011816492746477555,0.0,0.0,0.0,0.0,0.03365002717129631,0.029487408080703915,0.0,0.018660457054592777,-0.021093215149522487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,PG UN Equity,3,0.2123593176202465,0.46082460613583387,0.04620305793700087,70.0,-0.29182344529793425,-0.0913365122571239,0.05446527066403537,54.54545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03621830947354416,0.0,0.0,-0.009762681564032963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010060543112157526,0.0,0.0,0.0,0.0
41,QCOM UW Equity,3,0.242836154713861,0.49278408528874085,0.11375978754069635,66.26506024096386,-0.737781584795854,0.2739556247229986,0.1138431756063514,50.0,0.0,0.0,0.0,0.0,0.03805483220272133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047380364924266026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04135317977924664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,SBUX UW Equity,7,0.2805782509381074,0.5296963761798897,0.07012323263437445,66.3265306122449,-0.06484633576874788,0.35690701849971784,0.07514077201253659,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04404216619667101,0.0,0.0,0.0,0.0,0.0,0.0,0.028800859197988485,0.052338363435867126,-0.03901826901793554,0.04638528017957758,-0.030145646119002143,0.0,0.0,0.0,0.0,0.02162791980429411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,SLB UN Equity,6,0.45334689965803865,0.6733104036460738,0.05653113232486485,65.1685393258427,0.0748035529008595,0.4300905256294029,0.06603485215919233,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020204228744862527,0.0,0.0,0.0,0.030836835014852855,0.04248345623419376,-0.01636888847564317,0.023597694076226812,0.0,0.0,0.0,0.0,0.0,0.0,0.024098831214637302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,SYK UN Equity,8,0.49882365344306756,0.7062744887386683,0.050079025101289906,67.74193548387096,0.06781920248592799,0.382507026415667,0.06426953720267226,60.0,0.0,-0.22694173224507538,0.0,0.0,0.0,0.0,0.0076116443847602175,0.0,0.0,0.0,-0.017283411321660107,0.0,0.0,0.0,0.0,0.0,0.03051666460963657,0.05574586930398736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02153329388085692,0.0,0.0,0.0,0.0,0.012488973053770837,0.0,0.0
45,T UN Equity,2,0.07512335617250354,0.2740864027501248,0.054298626358568955,52.74725274725275,0.2916809394745019,0.6379492264895942,0.05012165853468399,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013487120364267012,0.02286018462320572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,TJX UN Equity,8,0.28871598751564076,0.537322982493436,0.06063793364637375,60.78431372549019,0.32095752089778373,0.6030824409141374,0.056853209681782715,72.72727272727273,-0.0466362226841751,0.0,0.8601245821685953,0.0,0.0,0.0,0.03299338665946403,-0.023497929162440527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02358627918624509,0.05120133313422141,0.0,0.0,-0.023524019796328458,0.0,0.0,0.0,0.0,0.01296416502567226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TMO UN Equity,11,0.41044996401981326,0.6406636902617578,0.052562421096669365,68.6046511627907,0.4097649547196255,0.6664609290003022,0.05657522224878894,64.86486486486487,0.0,0.0,-12.674394968060039,-3.362408059294579,0.0,14.123599376825661,0.0,0.0,0.013247776083088409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03219064545870051,0.04820752757556527,0.0,0.0,0.0,-0.006356728899870487,0.0,0.0,0.0,0.0,0.015319688271862617,0.0,0.0,-0.00869632444645605,0.0,0.0,0.012533302003493675,0.0
48,UNH UN Equity,7,0.2975228890928825,0.5454565877252583,0.06330763952861113,70.0,-0.0390661279541038,0.31433319842972895,0.06288957408299484,54.54545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0207452000167045,-0.02023309192084288,0.0,-0.04952289422106371,0.0,-0.025198880112218002,-0.02373197260789466,0.0,0.0,0.0,0.0,0.029525133790653777,0.0,0.0,0.0,0.0,0.0,0.022380240820445402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
