,Stock Name,Number of Feartures Selected,Train R^2,Train Correlation,Train MAE,Train Directional Accuracy,Test R^2,Test Correlation,Test MAE,Test Directional Accuracy,EBITDA,Management - Capital Discipline  Avg ( delta Earn For Common/delta Capital Employed),People Filter Avg (Sales/Employee),Strategy Filter EBITDA CAGR, Margin CAGR,Financial Filter ( Last 3 Year Data ) ROE Avg,EU EUCCEMU Index Last Price,US EXP1CYOY Index Last Price,Germany GRTBEXE Index Last Price,US CPI YOY Index Last Price,EU ECCPEMUY Index Last Price,Japan JNCPIYOY Index Last Price,Japanese Yen USDJPY Curncy Last Price,Taiwanese Dollar USDTWD Curncy Last Price,S&P 500 SPX Index Last Price,Taiwan TWSE Index Last Price,US Federal debt  FDTGATPD Index Last Price,S&P500 SPX Index Price Earnings Ratio (P/E),Topix Japan TPX Index Price Earnings Ratio (P/E),MSCI China MXCN Index Price Earnings Ratio (P/E),MSCI Asia Pacific MXAP Index Price Earnings Ratio (P/E),Indonesia Motor vehicle sales IDVHCLOC Index Last Price, EHUPUS Index PX_LAST,GDP QoQ % GDP CQOQ Index PX_LAST, EHUPUS Index PX_LAST.1, MXAPJ Index PE_RATIO, MXAPJ Index PX_TO_BOOK_RATIO, MXAPJ Index PX_TO_SALES_RATIO, SHASHR Index PX_TO_BOOK_RATIO, JAPAN (10 YEAR ISSUE) GTJPY10Y Govt,1D US EXP1CYOY Index Last Price,1D Chinese Renminbi USDCNY Curncy Last Price,1D Indonesian Rupiah USDIDR Curncy Last Price,1D WTI Crude CL1 Comdty Last Price,1D Crude Palm oil KO3 Comdty Last Price,1D Gold XAU Curncy Last Price,1D Crude Palm Oil KO3 Comdty Last Price,1D Dow Jones US real estate index DJUSRE Index Last Price,1D Topix Japan TPX Index Last Price,1D Germany EHUPDE Index Last Price,1D France EHUPFR Index Last Price,1D Italy EHUPIT Index Last Price,1D UK EHUPGB Index Last Price,1D Japan EHUPJP Index Last Price,1D US 10yr Govt Bond Yield USGG10YR Index Last Price,1D Germany Govt 10yr bond yield GDBR10 Index Last Price,1D Libor US0003M Index Last Price,1D S&P 500 SPX Index BEst EPS,1D  MXAPJ Index PX_LAST,1D  MXAPJ Index PE_RATIO,1D  MXAPJ Index PX_TO_BOOK_RATIO,1D  SHASHR Index PX_TO_SALES_RATIO,1D  SPX Index PE_RATIO,1D  SPX Index IDX_EST_EARNINGS_NXT_YR,1D  TR/CC CRB ER Index CRY Index,2D US CONSSENT Index Last Price,2D China CHCSCONF Index Last Price,2D US EXP1CYOY Index Last Price,2D Germany GRTBEXE Index Last Price,2D Chinese Renminbi USDCNY Curncy Last Price,2D Crude Palm oil KO3 Comdty Last Price,2D LME Copper LMCADY Comdty Last Price,2D Crude Palm Oil KO3 Comdty Last Price,2D Euro Stoxx SX5E Index Last Price,2D Hong Kong China enterprises index HSCEI Index Last Price,2D Germany EHUPDE Index Last Price,2D France EHUPFR Index Last Price,2D Germany Govt 10yr bond yield GDBR10 Index Last Price,2D S&P 500 SPX Index BEst EPS,2D S&P 500 SPX Index Index Est Earnings Next Year,2D MSCI China MXCN Index Price Earnings Ratio (P/E),2D MSCI Asia Pacific MXAP Index Price Earnings Ratio (P/E),2D  VIX Index PX_LAST,2D  EHUPUS Index PX_LAST,2D  EHUPUS Index PX_LAST.1,2D  MXAPJ Index RETURN_COM_EQY,2D  German Government Bonds 10 Yr GDBR10 Index
10,CMCSA UW Equity,12,0.6936388585001084,0.8328498415081241,0.08621320357890462,82.08955223880598,0.30503832734222325,0.6817304576764676,0.11657557441130516,79.3103448275862,0.0,0.0,0.0,0.161118185185035,0.0,0.0,0.0,0.0,0.0,0.10169846936692395,-0.10519371669947498,0.0,0.0,0.0,-0.3605916362124326,0.0,0.4768012439398648,0.0,0.0,0.0,0.0,0.0,-0.15763080475990335,0.0,-0.15763080475990074,0.0,0.1488204389297838,-0.08653849365863359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08067996914848764,0.0,-0.07104063163752135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05569396928709201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,COP UN Equity,7,0.4604937957189883,0.6785969317046666,0.11257182154652426,72.5,0.24550159958742168,0.5970000121274697,0.09402489470834671,68.57142857142857,0.0,-0.7296007110257503,-0.5737566945814543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09200647519708251,0.0,0.0,0.0,-0.07639779120504187,0.0,0.0,0.0,-0.049364667546688376,0.11502936401701347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03762711662051761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,COST UW Equity,16,0.7578619220182239,0.8705526532141663,0.08391959074874321,87.75510204081633,0.4035474761957041,0.6986004590345397,0.10426264147424537,80.95238095238095,0.0,8.347835587484996,0.0,0.13867625094263866,-0.08844560468093554,0.0,0.0,0.0,-0.1254910356931315,0.0,0.0,-0.09955861010791152,0.0,0.11197148502762654,0.09661569611502113,0.0,0.0,-0.23451015910265796,0.0,0.03374820572410775,0.0337482057240589,0.0,0.0,0.0,0.0,0.09422693389870268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04480907671426475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03433304613240437,0.03915319945829412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04048766074535072,0.0,0.0,0.0,0.0
13,CSCO UW Equity,18,0.9004967413021181,0.9489450675893302,0.08222529486917458,92.85714285714286,0.7839895102947967,0.8883562810234882,0.14030731732085241,83.33333333333334,0.0,-5.038068875605528,0.0,-0.26747816828822685,0.042791224987350475,0.5608112352826562,0.0,0.2080427779992946,0.0,0.0,-0.205274970769917,0.0,0.06395760607818735,0.0,-0.4901945177432249,0.0,0.0,0.0,0.0,-0.022677178451403927,-0.02267717845138505,-0.1824657994502881,-0.12107739252244304,0.06361091971945826,-0.1210773925224434,0.11482283160817787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06402696009548194,0.0,-0.07155734734326989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056313865973084735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,CVS UN Equity,12,0.5900335140482849,0.76813639026431,0.11152274564659356,78.26086956521739,0.37626399345329364,0.6866294686256886,0.10574296310710667,85.0,-1.5281890999996075,5.5411571973208575,-0.5274733096275642,0.0,0.0,0.0,-0.1459351641620402,0.0,0.0,0.0,-0.020769470290806665,0.0,0.0,0.0,0.0,0.0,0.8823821969251215,0.0,0.08981557672857324,0.0,0.0,0.0,-0.19931494228208263,0.0,-0.19931494228208174,0.0,-0.1742123959818874,0.14610944488031877,0.14719624996593358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,CVX UN Equity,8,0.6283474339331467,0.7926836909720962,0.06146323941121929,79.56989247311827,0.3586720215768343,0.6581420404279519,0.07641267178781605,75.0,0.0,0.0,0.0,-0.05714127514713087,0.0,-0.4036836981091925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06072364195212902,0.0,-0.12234780931185588,0.0,0.0,0.0,-0.13109618014784574,0.0,0.0,0.0,-0.03477232068768201,0.08276179963998757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02710754103282556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,D UN Equity,11,0.6068808307333888,0.7790255648779366,0.06889127054325991,76.5432098765432,0.2239067603153222,0.6346977547355678,0.08964977198063662,77.77777777777779,0.0,0.0,0.0,-0.08345325584720246,0.0,-1.7230288147863726,-0.07766942806797895,0.0,0.0,0.0,0.0,0.0,-0.13775922204853244,0.0,0.0,0.09928197004315115,0.0,0.0,0.0,0.0,0.0,0.0,0.069138120674441,0.0,0.06913812067444389,-0.05244048494572162,-0.08008740485140967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07342818738576265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,DHR UN Equity,16,0.7196465660774647,0.8483198489234265,0.07774065887473519,85.0,0.4603914756001185,0.7242293515015398,0.09388355900650804,81.81818181818183,0.0,-1.830194926422537,0.0,-0.279457902263252,0.0,1.4041059680865056,-0.14635960960984185,0.0,0.0,0.07271493343110877,-0.16464935954479815,-0.14157492284728093,-0.10887048629829851,0.0,0.0,0.06034802007501063,-0.4745986368453771,-0.17993783490320592,0.0,0.0,0.0,0.0,0.0,0.08846834625173412,0.0,-0.09196788478390629,0.0,-0.1392832037989655,0.05995575424149255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08210205270766774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,DIS UN Equity,14,0.635114480608372,0.7969407008105253,0.10174933624073541,83.33333333333334,0.5767637934818273,0.770436747626813,0.10179991113019665,80.95238095238095,0.0,0.0,7.334782153401325,0.0,0.0,0.0,0.0,-0.13725157301405722,0.0,0.0,0.0,0.0,-0.18630126534592265,0.09884988501510264,0.0,0.0,-0.19534275150052677,-0.22008582256839027,0.0,-0.022411792615569304,-0.022411792615606385,0.0,0.0,0.0,0.0,0.06940642877954707,0.297448320494061,-0.23316691183641028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03536205536446872,0.0,0.0,0.0,0.0,0.0,0.0,0.03889881115471294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,DUK UN Equity,8,0.6718031742118324,0.8196360010467041,0.09404096100471432,82.22222222222221,0.3499250507270345,0.6712857414132415,0.09207711703899961,76.92307692307693,0.0,0.923688809855404,4.602411567759196,0.0,0.0,-0.4331494915009595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15514903696125498,0.0,0.0,0.07625038149157971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16046418909667545,0.0,0.06573086882899669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,EOG UN Equity,17,0.789275506223591,0.8884117886563587,0.10901957573228893,82.14285714285714,0.3592545413916839,0.7208793174344387,0.1336827534093611,77.77777777777779,-2.1419340000006755,0.0,0.0,0.0,0.06300330041505527,0.0,0.0,0.33126040791309347,0.0,-0.1557782244554903,0.0,-0.11227088925749383,-0.1418251754292033,0.0,0.0,0.0,0.0,0.0,0.0,-0.06951955582629106,-0.06951955582629872,0.0,0.0,0.11026689509570961,0.0,-0.1628344479270452,0.40519701189021834,-0.29634569957240003,0.14778260901842688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07045609837339999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02824495270453004,-0.028244952704531593,0.0,0.0,0.0,0.0,0.0
21,GE UN Equity,15,0.8511300315148188,0.9225670878124902,0.05749083173044678,87.75510204081633,0.7579429530605012,0.8745439888252093,0.06400061760421989,92.85714285714286,-0.074620969070638,0.0,0.0,0.0,0.0,0.0,0.0,0.1683120318394257,-0.28519319806721727,0.0,-0.08292002872293515,0.0,0.0,0.10980186937350771,-0.1089528521095487,0.0,0.0,-0.09472161067973173,0.0,-0.02679039560301254,-0.026790395603012763,0.0,-0.1781360409216535,0.0,-0.17813604092165358,0.0,0.12347552035311458,0.0,0.0,0.0,0.06205192754039139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05244508644275628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05664197033842238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
