,Stock Name,Number of Feartures Selected,Train R^2,Train Correlation,Train MAE,Train Directional Accuracy,Test R^2,Test Correlation,Test MAE,Test Directional Accuracy,EBITDA,Management - Capital Discipline  Avg ( delta Earn For Common/delta Capital Employed),People Filter Avg (Sales/Employee),Strategy Filter EBITDA CAGR, Margin CAGR,Financial Filter ( Last 3 Year Data ) ROE Avg,EU EUCCEMU Index Last Price,US EXP1CYOY Index Last Price,Germany GRTBEXE Index Last Price,US CPI YOY Index Last Price,EU ECCPEMUY Index Last Price,Japan JNCPIYOY Index Last Price,Japanese Yen USDJPY Curncy Last Price,Taiwanese Dollar USDTWD Curncy Last Price,S&P 500 SPX Index Last Price,Taiwan TWSE Index Last Price,US Federal debt  FDTGATPD Index Last Price,S&P500 SPX Index Price Earnings Ratio (P/E),Topix Japan TPX Index Price Earnings Ratio (P/E),MSCI China MXCN Index Price Earnings Ratio (P/E),MSCI Asia Pacific MXAP Index Price Earnings Ratio (P/E),Indonesia Motor vehicle sales IDVHCLOC Index Last Price, EHUPUS Index PX_LAST,GDP QoQ % GDP CQOQ Index PX_LAST, EHUPUS Index PX_LAST.1, MXAPJ Index PE_RATIO, MXAPJ Index PX_TO_BOOK_RATIO, MXAPJ Index PX_TO_SALES_RATIO, SHASHR Index PX_TO_BOOK_RATIO, JAPAN (10 YEAR ISSUE) GTJPY10Y Govt,1D US EXP1CYOY Index Last Price,1D Chinese Renminbi USDCNY Curncy Last Price,1D Indonesian Rupiah USDIDR Curncy Last Price,1D WTI Crude CL1 Comdty Last Price,1D Crude Palm oil KO3 Comdty Last Price,1D Gold XAU Curncy Last Price,1D Crude Palm Oil KO3 Comdty Last Price,1D Dow Jones US real estate index DJUSRE Index Last Price,1D Topix Japan TPX Index Last Price,1D Germany EHUPDE Index Last Price,1D France EHUPFR Index Last Price,1D Italy EHUPIT Index Last Price,1D UK EHUPGB Index Last Price,1D Japan EHUPJP Index Last Price,1D US 10yr Govt Bond Yield USGG10YR Index Last Price,1D Germany Govt 10yr bond yield GDBR10 Index Last Price,1D Libor US0003M Index Last Price,1D S&P 500 SPX Index BEst EPS,1D  MXAPJ Index PX_LAST,1D  MXAPJ Index PE_RATIO,1D  MXAPJ Index PX_TO_BOOK_RATIO,1D  SHASHR Index PX_TO_SALES_RATIO,1D  SPX Index PE_RATIO,1D  SPX Index IDX_EST_EARNINGS_NXT_YR,1D  TR/CC CRB ER Index CRY Index,2D US CONSSENT Index Last Price,2D China CHCSCONF Index Last Price,2D US EXP1CYOY Index Last Price,2D Germany GRTBEXE Index Last Price,2D Chinese Renminbi USDCNY Curncy Last Price,2D Crude Palm oil KO3 Comdty Last Price,2D LME Copper LMCADY Comdty Last Price,2D Crude Palm Oil KO3 Comdty Last Price,2D Euro Stoxx SX5E Index Last Price,2D Hong Kong China enterprises index HSCEI Index Last Price,2D Germany EHUPDE Index Last Price,2D France EHUPFR Index Last Price,2D Germany Govt 10yr bond yield GDBR10 Index Last Price,2D S&P 500 SPX Index BEst EPS,2D S&P 500 SPX Index Index Est Earnings Next Year,2D MSCI China MXCN Index Price Earnings Ratio (P/E),2D MSCI Asia Pacific MXAP Index Price Earnings Ratio (P/E),2D  VIX Index PX_LAST,2D  EHUPUS Index PX_LAST,2D  EHUPUS Index PX_LAST.1,2D  MXAPJ Index RETURN_COM_EQY,2D  German Government Bonds 10 Yr GDBR10 Index
0,AAPL UW Equity,18,0.6855016550660146,0.8279502733051157,0.18458170456889092,88.88888888888889,0.6654081712289814,0.8190595910368335,0.15849524042853455,94.44444444444444,0.0,-0.24474774776355732,0.0,0.1068751136932542,0.0,-0.4487473919267386,-0.17675257948374307,0.5062643839236319,-0.6155700608536288,-0.3255354888343641,0.0,0.0,0.0,0.0,0.0,-0.2891762592963106,0.0,0.0,0.0,0.12366590475652778,0.12366590475652767,0.0,0.0,0.0,0.0,0.0,0.0,-0.3512435316908769,0.19694055559313614,0.22853249944216605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09977859238994784,0.0,0.0,-0.2153524908225596,0.0,0.0,0.0,0.0,0.0,0.06302283835118817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08724716073486746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ABT UN Equity,27,0.7605167636526806,0.8720761226250153,0.053225954327811076,81.25,0.4319000200673305,0.6810585674594459,0.08192782247326462,71.42857142857143,0.19674810173295587,0.0,-6.230718100387798,0.0,0.0,0.0,0.04383321981647322,0.0,0.0,0.0,0.04715175297836317,0.0,-0.054320449368378064,-0.02880871615616208,0.0,0.07843390916774252,0.0,-0.14603364409767225,0.04245073374112822,-0.02112940254078871,-0.021129402540809097,0.0,0.0,0.0,0.0,-0.03007598221256136,0.0,-0.0698718481174675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04548524033285228,-0.05267446981353274,0.0,0.0,0.0300671206944187,0.0,0.0,0.0,0.0807600978453124,0.0,0.0,0.0,0.0,0.0,-0.05516727956059559,0.0,-0.023458854656188195,0.0,0.0,0.0,0.024084396275062807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0623045534913527,0.07683217083288665,-0.012107739463814497,-0.01210773946380517,0.0,-0.021921207169571168,-0.021921207169582714,0.0,0.0
2,ACN UN Equity,33,0.9095390061891142,0.9536975443971291,0.039554413885757346,92.95774647887323,0.5452183760884164,0.7625106350140151,0.09328751931778914,77.41935483870968,0.0,0.0,0.0,0.015531377214351215,0.0,0.0,0.0,0.13125592393643598,0.0,0.0,-0.17349749993971475,0.0,-0.13309383688328513,-0.12202888301528635,-0.3060301776575392,-0.36445718785519005,0.33463601961711853,0.0,0.10584794687489381,0.0,0.0,0.0,-0.15879724508096638,0.0,-0.15879724508096593,-0.4945383775043317,0.26592459655177353,0.0,0.054439759139557044,0.0,0.013516360975764162,0.0,0.0,-0.01546298319208232,-0.012261445334915603,0.0,0.0,-0.014397268783432638,0.0,-0.11167804679275836,-0.034290565015976375,0.0,-0.06590860975546635,0.08520687218722939,0.0,0.015566395282812381,0.0,0.1242342482262685,0.0,0.0,0.0,0.0,0.0,-0.10918598575997714,0.051007243771041946,0.0,0.0,0.0,0.0,0.0,0.0,0.001357561934726467,0.017255535811411475,0.0,0.015597409603564413,0.0,0.039719701846286565,0.0,-0.01915146333270463,0.0,0.0,0.0,0.0,-0.018825830783879647,-0.018825830783877343,0.0,0.0
3,ADBE UW Equity,18,0.8382586198392098,0.9155646453632919,0.12465319067595951,86.5979381443299,0.6813924342693363,0.8420730436284048,0.15705290665621602,85.71428571428571,0.0,0.0,0.0,0.0,0.0,-0.7460447287993367,0.0,0.0,0.0,0.1989831701501836,-0.4132088952135263,0.0,-0.2732847290712726,0.23458348879528584,-0.36586866516729677,0.0,-0.9715615132851186,0.0,0.0,-0.0709739016402726,-0.07097390164027063,0.0,0.0,0.0,0.0,0.0,0.6114848792770776,-0.47714220704686094,0.0,0.0,0.0,-0.2134901854369676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1418935418257448,0.0,0.0,0.0,0.02182185927224528,0.06391173633229359,0.0,0.0,0.0,0.0,0.0,-0.015085097633969766,-0.015085097633969877,0.0,0.0,0.0,-0.03489391008292567,0.0
4,AMGN UW Equity,22,0.7796052857297449,0.882952595403482,0.09561587862676615,80.0,0.5480911889193241,0.7990833148460861,0.11471024075140333,81.81818181818183,0.0,0.0,0.0,0.0,0.0,-0.38557122236906893,0.25710092616153984,0.07702097863545829,0.0,0.0,0.0,0.0,0.0,0.0,-0.23940378723113181,0.0,0.7645515643388617,0.20666808012680746,0.0,0.0,0.0,0.0,-0.13072833175042547,0.0,-0.1307283317504258,0.09829065537530329,-0.16661888646047107,0.0,0.0,-0.10468871185941399,0.10331366648424722,-0.14017039644952412,0.0,0.0,0.0,0.0,-0.048522420541525516,0.0,0.0,0.06313412004675455,0.0,0.0,0.0,0.0,-0.03182927541432067,0.0,0.0,0.0,0.02890511623591382,0.0,0.0,0.0,0.0,-0.03173152438272351,0.0,0.0,0.0,0.0,0.0,0.08273494668322497,0.0,0.0,0.0,0.0,0.0,-0.030709600587693325,0.0,0.0,0.0,0.03046138213333841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,BA UN Equity,33,0.8776722984024533,0.9368416613294124,0.07057097944887683,93.97590361445783,0.6098056547606023,0.842738823770343,0.11691047197899526,86.11111111111111,0.0,5.128189196220585,0.183618499395174,0.0,-0.06174628293642474,0.29863434980235487,-0.25187176900596586,0.11938411568741736,0.0,0.15794274210130316,-0.43566008119111765,-0.12921691924110498,-0.18790852890045853,0.0,0.11956879723587979,0.0,-0.3664006141442464,0.0,0.0563306473626887,-0.03184672094557818,-0.03184672094557896,0.0,-0.1378109612572182,-0.08214087247984966,-0.13781096125721837,-0.13404958575111564,-0.2766915175422658,0.26239700693738394,0.0,0.0,0.0,0.0,-0.030379837136118835,-0.09039339962657852,0.05384845072145224,0.0,0.0,0.04388087207892981,0.02640394265549807,0.0,0.0,-0.051881606834787375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436876872281708,0.0,0.06264374268744685,-0.024455080920260705,0.0,0.0,-0.031194568435411765,0.0,0.0,0.0,0.0,0.04851762307996386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014135670781602036,0.0
6,BDX UN Equity,33,0.7997051291941758,0.8942623380161867,0.05917896268903711,86.0,0.30189174377331496,0.7421041879834022,0.09806868397118738,86.36363636363636,0.0,2.482013142886018,0.0,0.0,0.0,-1.8006507433075436,-0.05068220399588521,0.0,0.0,0.0,0.0,0.0,-0.07814509735891907,0.09471875776953678,0.21194307879144708,0.09402262643935366,-0.15651782885428137,-0.34509530007851524,0.04895580303193353,0.024701160260114118,0.024701160260117004,0.0,0.14466766037280226,0.06085339095576406,0.1446676603727764,0.0,0.0,-0.21128042922814924,0.0,0.07235595958331331,0.0,0.0682312486965187,0.01706201403592339,0.03484709311693653,0.045148536004394155,0.0,0.0,0.0,0.0,-0.06542779287558122,-0.03813836771361787,0.0,-0.021478212918620895,0.0,0.0,0.0,0.031008965443766474,0.0,0.0,0.0,0.0,-0.00509259947491917,0.0,0.0,0.0,0.0,0.0,-0.041417283259592666,0.0,-0.06346709110198286,-0.053777463898379424,0.0,0.0,0.0,-0.06169385620345583,0.02969810910834549,0.0,0.0,-0.07214041005770963,0.10879437661289214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,BMY UN Equity,22,0.7725217935051384,0.8789321893668129,0.07030383918175252,81.31868131868131,0.6063355225524688,0.7963872173903701,0.08542392379467194,72.5,0.0,0.0,-7.415563382601698,0.0,-0.04666813481972423,0.0,0.1170538143384065,0.22992402565946118,0.0,0.11940541341439144,-0.14321755279456386,0.0,0.0,0.0,-0.2813118708091252,0.0,0.0,0.11259011187931345,0.0,0.01563482387480117,0.015634823874591672,0.0,0.0,0.0,0.0,-0.10325670786544117,0.1855793761164463,-0.16523269754947345,-0.06214775695505215,0.0,0.0,-0.06906180982583532,0.0,0.0,0.0,0.0,0.0,0.0,0.03161931643270028,-0.03738010161332379,0.0,0.0,0.0,0.0,0.0,0.0,0.020836352357689356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647335567586078,0.0,-0.027072039254204146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02722390703416686
8,CAT UN Equity,27,0.8346943849485617,0.9136161037047026,0.08001068364558293,86.73469387755102,0.49189027902884874,0.7256665232477922,0.12050293636259483,78.57142857142857,0.0,2.6752930690229335,0.0,0.15919838517428905,0.0,0.0,0.0,0.10543899353298916,0.27841764035848404,0.0,-0.23542156852553114,-0.1332218484143218,-0.14349817493976513,0.04569014693617727,0.0,-0.17719972805528406,0.0,-0.07483899537047962,0.1279428135853969,0.0,0.0,0.1277342844528637,0.0,0.0,0.0,-0.07194639057513595,0.06426154797452914,0.0,0.0,0.0,0.0,0.0,0.0,-0.06043014195032735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05528864182768101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285716220585851,0.11247417801047162,0.041388550595711504,0.0,0.0,0.0,0.0,0.0,0.0,0.0405095081822813,-0.02722865575367405,0.0,0.0,0.0,0.0,0.0,0.0,-0.08648706010575201,-0.015662384243088648,-0.015662384243092353,0.0,-0.040568910336889585,-0.040568910336889585,0.0,0.0
9,CI UN Equity,28,0.8624148424198239,0.9286629326186248,0.08952408742001267,86.51685393258427,0.5837261878554649,0.7791801281263531,0.13349233076849318,79.48717948717949,0.0,5.385843183067243,0.0,0.0,0.0,0.23989017691137762,-0.31815708975676016,0.0,0.11633508309863339,-0.16079022138911503,0.0,-0.11180011318109766,-0.27119004944880815,0.0,0.20533030770138272,0.09305117497958357,0.3006625850500421,0.0,0.0,-0.027781099463015973,-0.02778109946303951,0.0,-0.16937302199802845,0.0,-0.16937302199801457,-0.06998617809318441,-0.3098689614291829,0.0,0.0,0.06768836663280264,0.0,0.08533346617580603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11650554763927122,0.0,0.0,0.0,0.05866505657096208,0.0,0.0,0.0,0.0,-0.04795292029120611,0.024529042769037585,0.0,0.03369265488741827,0.0,0.0,-0.03643456574586836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030931360065643877,-0.030931360065634204,-0.07207083968375125,0.0,0.0,0.0,0.0
